date,item,quantity,day_of_week,day_of_month,month,year,week_of_year,is_weekend,lag_1w_ago,lag_2w_ago,lag_3w_ago,lag_4w_ago,lag_1y_same_week,lag_2y_same_week,rolling_mean_operational,rolling_std_operational
2022-08-21,Croissant,58.0,6,21,8,2022,33,1,104.0,100.0,124.0,46.0,55.0,54.09,70.75,34.82
2022-08-25,Croissant,35.0,3,25,8,2022,34,0,35.0,101.0,110.0,91.0,73.0,54.09,59.25,26.86
2022-08-25,Danish,2.0,3,25,8,2022,34,0,2.0,57.0,57.0,40.0,16.0,30.3,36.75,23.77
2022-08-26,Croissant,84.0,4,26,8,2022,34,0,47.0,98.0,74.0,82.0,79.0,54.09,67.33,26.27
2022-08-26,Danish,55.0,4,26,8,2022,34,0,55.0,36.0,30.0,22.0,9.0,30.3,48.33,6.51
2022-08-27,Croissant,115.0,5,27,8,2022,34,1,97.0,102.0,114.0,109.0,97.0,54.09,79.67,19.86
2022-08-27,Danish,48.0,5,27,8,2022,34,1,48.0,47.0,45.0,53.0,15.0,30.3,45.0,4.24
2022-08-28,Croissant,66.0,6,28,8,2022,34,1,58.0,104.0,100.0,124.0,73.0,54.09,85.67,28.54
2022-08-28,Danish,39.0,6,28,8,2022,34,1,42.0,51.0,27.0,33.0,6.0,30.3,42.0,0.0
2022-09-01,Croissant,35.0,3,1,9,2022,35,0,35.0,35.0,101.0,110.0,37.0,54.09,88.33,24.79
2022-09-01,Danish,2.0,3,1,9,2022,35,0,2.0,2.0,57.0,57.0,6.0,30.3,39.0,0.0
2022-09-02,Croissant,89.0,4,2,9,2022,35,0,84.0,47.0,98.0,74.0,80.0,54.09,88.33,24.79
2022-09-02,Danish,46.0,4,2,9,2022,35,0,55.0,55.0,36.0,30.0,12.0,30.3,39.0,0.0
2022-09-03,Croissant,103.0,5,3,9,2022,35,1,115.0,97.0,102.0,114.0,101.0,54.09,90.0,24.52
2022-09-03,Danish,46.0,5,3,9,2022,35,1,48.0,48.0,47.0,45.0,18.0,30.3,42.5,4.95
2022-09-04,Croissant,44.0,6,4,9,2022,35,1,66.0,58.0,104.0,100.0,63.0,54.09,86.0,18.68
2022-09-04,Danish,20.0,6,4,9,2022,35,1,39.0,42.0,51.0,27.0,14.0,30.3,43.67,4.04
2022-09-08,Croissant,60.0,3,8,9,2022,36,0,35.0,35.0,35.0,101.0,32.0,54.09,78.67,30.83
2022-09-08,Danish,34.0,3,8,9,2022,36,0,2.0,2.0,2.0,37.33,10.0,30.3,37.33,15.01
2022-09-09,Croissant,68.0,4,9,9,2022,36,0,89.0,84.0,47.0,98.0,52.0,54.09,74.0,26.85
2022-09-09,Danish,32.0,4,9,9,2022,36,0,46.0,55.0,55.0,36.0,8.0,30.3,36.5,12.37
2022-09-10,Croissant,103.0,5,10,9,2022,36,1,103.0,115.0,97.0,102.0,88.0,54.09,68.75,24.92
2022-09-10,Danish,51.0,5,10,9,2022,36,1,46.0,48.0,48.0,47.0,30.0,30.3,33.0,10.65
2022-09-11,Croissant,69.0,6,11,9,2022,36,1,44.0,66.0,58.0,104.0,37.0,54.09,68.75,24.92
2022-09-11,Danish,31.0,6,11,9,2022,36,1,20.0,39.0,42.0,51.0,17.0,30.3,34.25,12.76
2022-09-15,Danish,32.0,3,15,9,2022,37,0,34.0,2.0,2.0,2.0,27.0,30.3,37.0,9.42
2022-09-15,Croissant,55.0,3,15,9,2022,37,0,60.0,35.0,35.0,35.0,27.0,54.09,75.0,19.1
2022-09-16,Croissant,97.0,4,16,9,2022,37,0,68.0,89.0,84.0,47.0,56.0,54.09,73.75,20.52
2022-09-16,Danish,7.0,4,16,9,2022,37,0,32.0,46.0,55.0,55.0,24.0,30.3,36.5,9.68
2022-09-17,Danish,32.0,5,17,9,2022,37,1,51.0,46.0,48.0,48.0,31.0,30.3,30.25,18.03
2022-09-17,Croissant,91.0,5,17,9,2022,37,1,103.0,103.0,115.0,97.0,79.0,54.09,81.0,22.8
2022-09-18,Croissant,71.0,6,18,9,2022,37,1,69.0,44.0,66.0,58.0,73.0,54.09,78.0,19.49
2022-09-18,Danish,40.0,6,18,9,2022,37,1,31.0,20.0,39.0,42.0,44.0,30.3,25.5,12.34
2022-09-22,Danish,36.0,3,22,9,2022,38,0,32.0,34.0,27.75,27.75,8.0,30.3,27.75,14.34
2022-09-22,Croissant,66.0,3,22,9,2022,38,0,55.0,60.0,78.5,78.5,29.0,54.09,78.5,19.21
2022-09-23,Danish,28.0,4,23,9,2022,38,0,7.0,32.0,46.0,28.75,23.0,30.3,28.75,14.86
2022-09-23,Croissant,78.0,4,23,9,2022,38,0,97.0,68.0,89.0,84.0,65.0,54.09,81.25,15.06
2022-09-24,Danish,28.0,5,24,9,2022,38,1,32.0,51.0,46.0,34.0,40.0,30.3,34.0,5.16
2022-09-24,Croissant,105.0,5,24,9,2022,38,1,91.0,103.0,103.0,115.0,81.0,54.09,76.5,10.85
2022-09-25,Croissant,77.0,6,25,9,2022,38,1,71.0,69.0,44.0,66.0,43.0,54.09,80.0,17.38
2022-09-25,Danish,23.0,6,25,9,2022,38,1,40.0,31.0,20.0,39.0,30.0,30.3,33.0,6.0
2022-09-29,Croissant,66.0,3,29,9,2022,39,0,66.0,55.0,60.0,81.5,36.0,54.09,81.5,16.58
2022-09-29,Danish,36.0,3,29,9,2022,39,0,36.0,32.0,34.0,28.75,20.0,30.3,28.75,5.38
2022-09-30,Danish,38.0,4,30,9,2022,39,0,28.0,7.0,32.0,46.0,23.0,30.3,26.33,2.89
2022-09-30,Croissant,97.0,4,30,9,2022,39,0,78.0,97.0,68.0,89.0,33.0,54.09,86.67,15.89
2022-10-01,Croissant,113.0,5,1,10,2022,39,1,105.0,91.0,103.0,103.0,65.0,54.09,93.0,14.42
2022-10-01,Danish,42.0,5,1,10,2022,39,1,28.0,32.0,51.0,46.0,39.0,30.3,29.67,7.64
2022-10-02,Danish,35.0,6,2,10,2022,39,1,23.0,40.0,31.0,20.0,31.0,30.3,34.33,10.02
2022-10-02,Croissant,64.0,6,2,10,2022,39,1,77.0,71.0,69.0,44.0,67.0,54.09,95.67,18.04
2022-10-06,Danish,32.0,3,6,10,2022,40,0,36.0,36.0,32.0,34.0,25.0,30.3,38.33,3.51
2022-10-06,Croissant,66.0,3,6,10,2022,40,0,66.0,66.0,55.0,60.0,44.0,54.09,91.33,24.99
2022-10-07,Danish,26.0,4,7,10,2022,40,0,38.0,28.0,7.0,32.0,27.0,30.3,36.75,4.27
2022-10-07,Croissant,52.0,4,7,10,2022,40,0,97.0,78.0,97.0,68.0,58.0,54.09,85.0,24.01
2022-10-08,Danish,49.0,5,8,10,2022,40,1,42.0,28.0,32.0,51.0,50.0,30.3,33.75,6.65
2022-10-08,Croissant,116.0,5,8,10,2022,40,1,113.0,105.0,91.0,103.0,80.0,54.09,73.75,26.89
2022-10-09,Danish,38.0,6,9,10,2022,40,1,35.0,23.0,40.0,31.0,33.0,30.3,35.5,9.75
2022-10-09,Croissant,94.0,6,9,10,2022,40,1,64.0,77.0,71.0,69.0,64.0,54.09,74.5,28.35
2022-10-13,Danish,31.0,3,13,10,2022,41,0,32.0,36.0,36.0,32.0,20.0,30.3,36.25,9.81
2022-10-13,Croissant,64.0,3,13,10,2022,41,0,66.0,66.0,66.0,55.0,30.0,54.09,82.0,28.61
2022-10-14,Croissant,91.0,4,14,10,2022,41,0,52.0,97.0,78.0,97.0,43.0,54.09,81.5,29.0
2022-10-14,Danish,38.0,4,14,10,2022,41,0,26.0,38.0,28.0,7.0,30.0,30.3,36.0,9.97
2022-10-15,Danish,43.0,5,15,10,2022,41,1,49.0,42.0,28.0,32.0,38.0,30.3,39.0,7.44
2022-10-15,Croissant,94.0,5,15,10,2022,41,1,116.0,113.0,105.0,91.0,70.0,54.09,91.25,21.31
2022-10-16,Croissant,64.0,6,16,10,2022,41,1,94.0,64.0,77.0,71.0,35.0,54.09,85.75,14.57
2022-10-16,Danish,37.0,6,16,10,2022,41,1,38.0,35.0,23.0,40.0,29.0,30.3,37.5,4.93
2022-10-20,Danish,30.0,3,20,10,2022,42,0,31.0,32.0,36.0,36.0,26.0,30.3,37.25,4.92
2022-10-20,Croissant,40.0,3,20,10,2022,42,0,64.0,66.0,66.0,66.0,40.0,54.09,78.25,16.5
2022-10-21,Danish,45.0,4,21,10,2022,42,0,38.0,26.0,38.0,28.0,19.0,30.3,37.0,5.35
2022-10-21,Croissant,85.0,4,21,10,2022,42,0,91.0,52.0,97.0,78.0,44.0,54.09,72.25,25.38
2022-10-22,Danish,22.0,5,22,10,2022,42,1,43.0,49.0,42.0,28.0,46.0,30.3,38.75,6.75
2022-10-22,Croissant,87.0,5,22,10,2022,42,1,94.0,116.0,113.0,105.0,67.0,54.09,70.75,24.05
2022-10-23,Croissant,72.0,6,23,10,2022,42,1,64.0,94.0,64.0,77.0,44.0,54.09,69.0,21.95
2022-10-23,Danish,30.0,6,23,10,2022,42,1,37.0,38.0,35.0,23.0,38.0,30.3,33.5,9.81
2022-10-27,Danish,23.0,3,27,10,2022,43,0,30.0,31.0,32.0,31.75,16.0,30.3,31.75,9.6
2022-10-27,Croissant,51.0,3,27,10,2022,43,0,40.0,64.0,66.0,71.0,35.0,54.09,71.0,21.71
2022-10-28,Croissant,59.0,4,28,10,2022,43,0,85.0,91.0,52.0,97.0,52.0,54.09,73.75,16.56
2022-10-28,Danish,37.0,4,28,10,2022,43,0,45.0,38.0,26.0,38.0,28.0,30.3,30.0,10.61
2022-10-29,Danish,31.0,5,29,10,2022,43,1,22.0,43.0,49.0,42.0,44.0,30.3,28.0,6.98
2022-10-29,Croissant,81.0,5,29,10,2022,43,1,87.0,94.0,116.0,113.0,70.0,54.09,67.25,15.76
2022-10-30,Danish,22.0,6,30,10,2022,43,1,30.0,37.0,38.0,35.0,24.0,30.3,30.25,5.74
2022-10-30,Croissant,60.0,6,30,10,2022,43,1,72.0,64.0,94.0,64.0,33.0,54.09,65.75,13.35
2022-11-03,Croissant,41.0,3,3,11,2022,44,0,51.0,40.0,64.0,66.0,35.0,54.09,62.75,12.82
2022-11-03,Danish,17.0,3,3,11,2022,44,0,23.0,30.0,31.0,32.0,20.0,30.3,28.25,7.09
2022-11-04,Danish,30.0,4,4,11,2022,44,0,37.0,45.0,38.0,26.0,26.0,30.3,26.75,8.96
2022-11-04,Croissant,63.0,4,4,11,2022,44,0,59.0,85.0,91.0,52.0,47.0,54.09,60.25,16.36
2022-11-05,Croissant,136.0,5,5,11,2022,44,1,81.0,87.0,94.0,116.0,63.0,54.09,61.25,16.38
2022-11-05,Danish,19.0,5,5,11,2022,44,1,31.0,22.0,43.0,49.0,49.0,30.3,25.0,6.68
2022-11-06,Danish,38.0,6,6,11,2022,44,1,22.0,30.0,37.0,38.0,18.0,30.3,22.0,5.72
2022-11-06,Croissant,59.0,6,6,11,2022,44,1,60.0,72.0,64.0,94.0,73.0,54.09,75.0,41.82
2022-11-10,Danish,17.0,3,10,11,2022,45,0,17.0,23.0,30.0,31.0,24.0,30.3,26.0,9.83
2022-11-10,Croissant,40.0,3,10,11,2022,45,0,41.0,51.0,40.0,64.0,43.0,54.09,74.75,41.94
2022-11-11,Croissant,45.0,4,11,11,2022,45,0,63.0,59.0,85.0,91.0,39.0,54.09,74.5,42.21
2022-11-11,Danish,21.0,4,11,11,2022,45,0,30.0,37.0,45.0,38.0,27.0,30.3,26.0,9.83
2022-11-12,Croissant,86.0,5,12,11,2022,45,1,136.0,81.0,87.0,94.0,71.0,54.09,70.0,44.73
2022-11-12,Danish,35.0,5,12,11,2022,45,1,19.0,31.0,22.0,43.0,47.0,30.3,23.75,9.64
2022-11-13,Croissant,58.0,6,13,11,2022,45,1,59.0,60.0,72.0,64.0,53.0,54.09,57.5,20.63
2022-11-13,Danish,18.0,6,13,11,2022,45,1,38.0,22.0,30.0,37.0,28.0,30.3,27.75,10.31
2022-11-17,Croissant,44.0,3,17,11,2022,46,0,40.0,41.0,51.0,40.0,40.0,54.09,57.25,20.61
2022-11-17,Danish,18.0,3,17,11,2022,46,0,17.0,17.0,23.0,30.0,15.0,30.3,22.75,8.34
2022-11-18,Croissant,53.0,4,18,11,2022,46,0,45.0,63.0,59.0,85.0,53.0,54.09,58.25,19.57
2022-11-18,Danish,24.0,4,18,11,2022,46,0,21.0,30.0,37.0,45.0,27.0,30.3,23.0,8.12
2022-11-19,Croissant,62.0,5,19,11,2022,46,1,86.0,136.0,81.0,87.0,58.0,54.09,60.25,18.12
2022-11-19,Danish,33.0,5,19,11,2022,46,1,35.0,19.0,31.0,22.0,42.0,30.3,23.75,8.02
2022-11-20,Croissant,41.0,6,20,11,2022,46,1,58.0,59.0,60.0,72.0,39.0,54.09,54.25,7.76
2022-11-20,Danish,13.0,6,20,11,2022,46,1,18.0,38.0,22.0,30.0,21.0,30.3,23.25,7.09
2022-11-24,Croissant,0.0,3,24,11,2022,47,0,44.0,40.0,41.0,51.0,0.0,54.09,50.0,9.49
2022-11-24,Danish,0.0,3,24,11,2022,47,0,18.0,17.0,17.0,23.0,0.0,30.3,22.0,8.6
2022-11-25,Croissant,53.0,4,25,11,2022,47,0,53.0,45.0,63.0,59.0,54.09,54.09,39.0,27.39
2022-11-25,Danish,24.0,4,25,11,2022,47,0,24.0,21.0,30.0,37.0,30.3,30.3,17.5,14.25
2022-11-26,Danish,33.0,5,26,11,2022,47,1,33.0,35.0,19.0,31.0,40.0,30.3,15.33,16.62
2022-11-26,Croissant,62.0,5,26,11,2022,47,1,62.0,86.0,136.0,81.0,60.0,54.09,34.33,31.53
2022-11-27,Danish,15.0,6,27,11,2022,47,1,13.0,18.0,38.0,22.0,8.0,30.3,6.5,9.19
2022-11-27,Croissant,30.0,6,27,11,2022,47,1,41.0,58.0,59.0,60.0,21.0,54.09,20.5,28.99
2022-12-01,Croissant,30.0,3,1,12,2022,48,0,0.0,44.0,40.0,41.0,33.0,54.09,15.0,21.21
2022-12-01,Danish,16.0,3,1,12,2022,48,0,0.0,18.0,17.0,17.0,11.0,30.3,7.5,10.61
2022-12-02,Croissant,35.0,4,2,12,2022,48,0,53.0,53.0,45.0,63.0,34.0,54.09,30.0,0.0
2022-12-02,Danish,15.0,4,2,12,2022,48,0,24.0,24.0,21.0,30.0,7.0,30.3,15.5,0.71
2022-12-03,Croissant,45.0,5,3,12,2022,48,1,62.0,62.0,86.0,136.0,50.0,54.09,31.67,2.89
2022-12-03,Danish,19.0,5,3,12,2022,48,1,33.0,33.0,35.0,19.0,34.0,30.3,15.33,0.58
2022-12-04,Danish,18.0,6,4,12,2022,48,1,15.0,13.0,18.0,38.0,14.0,30.3,16.25,1.89
2022-12-04,Croissant,38.0,6,4,12,2022,48,1,30.0,41.0,58.0,59.0,29.0,54.09,35.0,7.07
2022-12-08,Croissant,47.0,3,8,12,2022,49,0,30.0,0.0,44.0,40.0,22.0,54.09,37.0,6.27
2022-12-08,Danish,20.0,3,8,12,2022,49,0,16.0,0.0,18.0,17.0,14.0,30.3,17.0,1.83
2022-12-09,Danish,10.0,4,9,12,2022,49,0,15.0,24.0,24.0,21.0,24.0,30.3,18.0,2.16
2022-12-09,Croissant,39.0,4,9,12,2022,49,0,35.0,53.0,53.0,45.0,49.0,54.09,41.25,5.68
2022-12-10,Croissant,46.0,5,10,12,2022,49,1,45.0,62.0,62.0,86.0,57.0,54.09,42.25,4.43
2022-12-10,Danish,26.0,5,10,12,2022,49,1,19.0,33.0,33.0,35.0,36.0,30.3,16.75,4.57
2022-12-11,Croissant,25.0,6,11,12,2022,49,1,38.0,30.0,41.0,58.0,39.0,54.09,42.5,4.65
2022-12-11,Danish,5.0,6,11,12,2022,49,1,18.0,15.0,13.0,18.0,7.0,30.3,18.5,6.61
2022-12-15,Croissant,37.0,3,15,12,2022,50,0,47.0,30.0,0.0,44.0,21.0,54.09,39.25,10.14
2022-12-15,Danish,12.0,3,15,12,2022,50,0,20.0,16.0,0.0,18.0,13.0,30.3,15.25,9.5
2022-12-16,Danish,16.0,4,16,12,2022,50,0,10.0,15.0,24.0,24.0,4.0,30.3,13.25,9.0
2022-12-16,Croissant,39.0,4,16,12,2022,50,0,39.0,35.0,53.0,53.0,43.0,54.09,36.75,8.73
2022-12-17,Danish,24.0,5,17,12,2022,50,1,26.0,19.0,33.0,33.0,29.0,30.3,14.75,8.77
2022-12-17,Croissant,56.0,5,17,12,2022,50,1,46.0,45.0,62.0,62.0,75.0,54.09,36.75,8.73
2022-12-18,Danish,8.0,6,18,12,2022,50,1,5.0,18.0,15.0,13.0,15.0,30.3,14.25,7.93
2022-12-18,Croissant,27.0,6,18,12,2022,50,1,25.0,38.0,30.0,41.0,22.0,54.09,39.25,12.76
2022-12-22,Danish,12.0,3,22,12,2022,51,0,12.0,20.0,16.0,0.0,28.0,30.3,15.0,6.83
2022-12-22,Croissant,37.0,3,22,12,2022,51,0,37.0,47.0,30.0,0.0,60.0,54.09,39.75,12.04
2022-12-23,Croissant,76.0,4,23,12,2022,51,0,39.0,39.0,35.0,40.67,121.0,54.09,40.67,14.57
2022-12-23,Danish,21.0,4,23,12,2022,51,0,16.0,10.0,15.0,16.0,41.0,30.3,16.0,8.0
2022-12-24,Croissant,84.0,5,24,12,2022,51,1,56.0,46.0,45.0,53.0,0.0,54.09,53.0,24.64
2022-12-24,Danish,24.0,5,24,12,2022,51,1,24.0,26.0,19.0,17.67,0.0,30.3,17.67,8.5
2022-12-25,Croissant,0.0,6,25,12,2022,51,1,27.0,25.0,38.0,30.0,54.09,54.09,62.33,30.86
2022-12-25,Danish,0.0,6,25,12,2022,51,1,8.0,5.0,18.0,15.0,30.3,30.3,17.67,8.5
2022-12-29,Croissant,50.0,3,29,12,2022,52,0,37.0,37.0,47.0,30.0,50.0,54.09,53.33,46.36
2022-12-29,Danish,17.0,3,29,12,2022,52,0,12.0,12.0,20.0,16.0,18.0,30.3,15.0,13.08
2022-12-30,Croissant,49.0,4,30,12,2022,52,0,76.0,39.0,39.0,35.0,101.0,54.09,52.5,37.89
2022-12-30,Danish,21.0,4,30,12,2022,52,0,21.0,16.0,10.0,15.0,30.0,30.3,15.5,10.72
2022-12-31,Danish,29.0,5,31,12,2022,52,1,24.0,24.0,26.0,19.0,30.3,30.3,15.5,10.72
2022-12-31,Croissant,78.0,5,31,12,2022,52,1,84.0,56.0,46.0,45.0,54.09,54.09,45.75,34.57
2023-01-01,Danish,0.0,6,1,1,2023,52,1,0.0,8.0,5.0,18.0,9.0,30.3,16.75,12.23
2023-01-01,Croissant,0.0,6,1,1,2023,52,1,0.0,27.0,25.0,38.0,27.0,54.09,44.25,32.42
2023-01-05,Danish,17.0,3,5,1,2023,1,0,17.0,12.0,12.0,20.0,9.0,30.3,16.75,12.23
2023-01-05,Croissant,50.0,3,5,1,2023,1,0,50.0,37.0,37.0,47.0,21.0,54.09,44.25,32.42
2023-01-06,Croissant,49.0,4,6,1,2023,1,0,49.0,76.0,39.0,39.0,52.0,54.09,42.33,39.43
2023-01-06,Danish,21.0,4,6,1,2023,1,0,21.0,21.0,16.0,10.0,22.0,30.3,16.67,14.98
2023-01-07,Danish,29.0,5,7,1,2023,1,1,29.0,24.0,24.0,26.0,34.0,30.3,14.5,20.51
2023-01-07,Croissant,78.0,5,7,1,2023,1,1,78.0,84.0,56.0,46.0,55.0,54.09,39.0,55.15
2023-01-08,Danish,0.0,6,8,1,2023,1,1,0.0,0.0,8.0,5.0,5.0,30.3,0.0,0.0
2023-01-08,Croissant,0.0,6,8,1,2023,1,1,0.0,0.0,27.0,25.0,12.0,54.09,0.0,0.0
2023-01-12,Danish,18.0,3,12,1,2023,2,0,17.0,17.0,12.0,12.0,22.0,30.3,0.0,0.0
2023-01-12,Croissant,35.0,3,12,1,2023,2,0,50.0,50.0,37.0,37.0,34.0,54.09,0.0,0.0
2023-01-13,Danish,11.0,4,13,1,2023,2,0,21.0,21.0,21.0,16.0,33.0,30.3,18.0,0.0
2023-01-13,Croissant,32.0,4,13,1,2023,2,0,49.0,49.0,76.0,39.0,73.0,54.09,35.0,0.0
2023-01-14,Croissant,75.0,5,14,1,2023,2,1,78.0,78.0,84.0,56.0,60.0,54.09,33.5,2.12
2023-01-14,Danish,32.0,5,14,1,2023,2,1,29.0,29.0,24.0,24.0,34.0,30.3,14.5,4.95
2023-01-15,Danish,21.0,6,15,1,2023,2,1,0.0,0.0,0.0,8.0,29.0,30.3,20.33,10.69
2023-01-15,Croissant,34.0,6,15,1,2023,2,1,0.0,0.0,0.0,27.0,36.0,54.09,47.33,24.01
2023-01-19,Danish,19.0,3,19,1,2023,3,0,18.0,17.0,17.0,20.5,20.0,30.3,20.5,8.74
2023-01-19,Croissant,39.0,3,19,1,2023,3,0,35.0,50.0,50.0,44.0,42.0,54.09,44.0,20.7
2023-01-20,Danish,17.0,4,20,1,2023,3,0,11.0,21.0,21.0,21.0,17.0,30.3,20.75,8.66
2023-01-20,Croissant,73.0,4,20,1,2023,3,0,32.0,49.0,49.0,76.0,44.0,54.09,45.0,20.22
2023-01-21,Croissant,71.0,5,21,1,2023,3,1,75.0,78.0,78.0,84.0,43.0,54.09,55.25,21.76
2023-01-21,Danish,30.0,5,21,1,2023,3,1,32.0,29.0,29.0,24.0,16.0,30.3,22.25,6.7
2023-01-22,Croissant,30.0,6,22,1,2023,3,1,34.0,0.0,0.0,0.0,35.0,54.09,54.25,20.61
2023-01-22,Danish,17.0,6,22,1,2023,3,1,21.0,0.0,0.0,0.0,16.0,30.3,21.75,5.74
2023-01-26,Croissant,37.0,3,26,1,2023,4,0,39.0,35.0,50.0,50.0,34.0,54.09,53.25,21.98
2023-01-26,Danish,17.0,3,26,1,2023,4,0,19.0,18.0,17.0,17.0,6.0,30.3,20.75,6.24
2023-01-27,Croissant,45.0,4,27,1,2023,4,0,73.0,32.0,49.0,49.0,55.0,54.09,52.75,22.43
2023-01-27,Danish,19.0,4,27,1,2023,4,0,17.0,11.0,21.0,21.0,22.0,30.3,20.25,6.5
2023-01-28,Danish,34.0,5,28,1,2023,4,1,30.0,32.0,29.0,29.0,24.0,30.3,20.75,6.24
2023-01-28,Croissant,68.0,5,28,1,2023,4,1,71.0,75.0,78.0,78.0,60.0,54.09,45.75,17.91
2023-01-29,Danish,15.0,6,29,1,2023,4,1,17.0,21.0,0.0,0.0,20.0,30.3,21.75,8.22
2023-01-29,Croissant,30.0,6,29,1,2023,4,1,30.0,34.0,0.0,0.0,54.0,54.09,45.0,16.51
2023-02-02,Danish,17.0,3,2,2,2023,5,0,17.0,19.0,18.0,21.25,21.0,30.3,21.25,8.66
2023-02-02,Croissant,37.0,3,2,2,2023,5,0,37.0,39.0,35.0,45.0,22.0,54.09,45.0,16.51
2023-02-03,Croissant,25.0,4,3,2,2023,5,0,45.0,73.0,32.0,47.67,9.0,54.09,47.67,19.14
2023-02-03,Danish,14.0,4,3,2,2023,5,0,19.0,17.0,11.0,22.67,7.0,30.3,22.67,10.02
2023-02-04,Danish,24.0,5,4,2,2023,5,1,34.0,30.0,32.0,21.0,33.0,30.3,21.0,11.27
2023-02-04,Croissant,47.0,5,4,2,2023,5,1,68.0,71.0,75.0,41.0,48.0,54.09,41.0,23.52
2023-02-05,Croissant,35.0,6,5,2,2023,5,1,30.0,30.0,34.0,34.0,51.0,54.09,34.0,11.53
2023-02-05,Danish,15.0,6,5,2,2023,5,1,15.0,17.0,21.0,17.67,24.0,30.3,17.67,5.51
2023-02-09,Croissant,53.0,3,9,2,2023,6,0,37.0,37.0,39.0,35.0,27.0,54.09,35.67,11.02
2023-02-09,Danish,22.0,3,9,2,2023,6,0,17.0,17.0,19.0,18.0,14.0,30.3,17.67,5.51
2023-02-10,Croissant,28.0,4,10,2,2023,6,0,25.0,45.0,73.0,32.0,52.0,54.09,40.0,12.49
2023-02-10,Danish,13.0,4,10,2,2023,6,0,14.0,19.0,17.0,11.0,25.0,30.3,18.75,4.99
2023-02-11,Danish,45.0,5,11,2,2023,6,1,24.0,34.0,30.0,32.0,33.0,30.3,18.5,5.32
2023-02-11,Croissant,65.0,5,11,2,2023,6,1,47.0,68.0,71.0,75.0,66.0,54.09,40.75,11.32
2023-02-12,Croissant,25.0,6,12,2,2023,6,1,35.0,30.0,30.0,34.0,43.0,54.09,45.25,16.86
2023-02-12,Danish,23.0,6,12,2,2023,6,1,15.0,15.0,17.0,21.0,17.0,30.3,23.75,14.68
2023-02-16,Danish,17.0,3,16,2,2023,7,0,22.0,17.0,17.0,19.0,18.0,30.3,25.75,13.6
2023-02-16,Croissant,37.0,3,16,2,2023,7,0,53.0,37.0,37.0,39.0,41.0,54.09,42.75,19.43
2023-02-17,Danish,38.0,4,17,2,2023,7,0,13.0,14.0,19.0,17.0,7.0,30.3,24.5,14.27
2023-02-17,Croissant,42.0,4,17,2,2023,7,0,28.0,25.0,45.0,73.0,26.0,54.09,38.75,18.23
2023-02-18,Danish,37.0,5,18,2,2023,7,1,45.0,24.0,34.0,30.0,34.0,30.3,30.75,12.97
2023-02-18,Croissant,69.0,5,18,2,2023,7,1,65.0,47.0,68.0,71.0,74.0,54.09,42.25,16.76
2023-02-19,Croissant,44.0,6,19,2,2023,7,1,25.0,35.0,30.0,30.0,46.0,54.09,43.25,18.59
2023-02-19,Danish,32.0,6,19,2,2023,7,1,23.0,15.0,15.0,17.0,24.0,30.3,28.75,10.4
2023-02-23,Danish,11.0,3,23,2,2023,8,0,17.0,22.0,17.0,17.0,26.0,30.3,31.0,9.7
2023-02-23,Croissant,30.0,3,23,2,2023,8,0,37.0,53.0,37.0,37.0,40.0,54.09,48.0,14.31
2023-02-24,Croissant,36.0,4,24,2,2023,8,0,42.0,28.0,25.0,45.0,35.0,54.09,46.25,16.38
2023-02-24,Danish,25.0,4,24,2,2023,8,0,38.0,13.0,14.0,19.0,15.0,30.3,29.5,12.61
2023-02-25,Croissant,65.0,5,25,2,2023,8,1,69.0,65.0,47.0,68.0,89.0,54.09,44.75,17.15
2023-02-25,Danish,32.0,5,25,2,2023,8,1,37.0,45.0,24.0,34.0,46.0,30.3,26.25,11.3
2023-02-26,Croissant,32.0,6,26,2,2023,8,1,44.0,25.0,35.0,30.0,56.0,54.09,43.75,15.28
2023-02-26,Danish,34.0,6,26,2,2023,8,1,32.0,23.0,15.0,15.0,25.0,30.3,25.0,9.9
2023-03-02,Danish,25.0,3,2,3,2023,9,0,11.0,17.0,22.0,25.5,20.0,30.3,25.5,10.41
2023-03-02,Croissant,43.0,3,2,3,2023,9,0,30.0,37.0,53.0,40.75,40.0,54.09,40.75,16.36
2023-03-03,Croissant,48.0,4,3,3,2023,9,0,36.0,42.0,28.0,25.0,52.0,54.09,44.0,14.72
2023-03-03,Danish,24.0,4,3,3,2023,9,0,25.0,38.0,13.0,14.0,27.0,30.3,29.0,4.69
2023-03-04,Croissant,40.0,5,4,3,2023,9,1,65.0,69.0,65.0,47.0,54.0,54.09,47.0,13.74
2023-03-04,Danish,33.0,5,4,3,2023,9,1,32.0,37.0,45.0,24.0,35.0,30.3,28.75,4.99
2023-03-05,Danish,12.0,6,5,3,2023,9,1,34.0,32.0,23.0,15.0,21.0,30.3,29.0,5.23
2023-03-05,Croissant,42.0,6,5,3,2023,9,1,32.0,44.0,25.0,35.0,52.0,54.09,40.75,6.7
2023-03-09,Danish,21.0,3,9,3,2023,10,0,25.0,11.0,17.0,22.0,13.0,30.3,23.5,8.66
2023-03-09,Croissant,45.0,3,9,3,2023,10,0,43.0,30.0,37.0,53.0,35.0,54.09,43.25,3.4
2023-03-10,Croissant,42.0,4,10,3,2023,10,0,48.0,36.0,42.0,28.0,47.0,54.09,43.75,3.5
2023-03-10,Danish,24.0,4,10,3,2023,10,0,24.0,25.0,38.0,13.0,26.0,30.3,22.5,8.66
